datetime,instrument,score,exp_name,rid,real_label,error,abs_error
2026-03-10,SH601998,0.013167696679010896,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH601995,-0.027788811744311144,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH601988,0.027503661831667376,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH601985,0.032344427344460205,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH603986,0.06787263202757086,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ000983,0.008890512282159266,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH603993,0.07202487192879357,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH605499,-0.03964218548409617,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH688303,-0.12910792853745462,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH688271,-0.12020709059561765,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH688256,-0.06429079831353679,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH688223,0.14869162772621894,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH688187,0.07463504475234453,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH688169,-0.06604257419588336,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH688126,-0.1890278874267826,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH688111,-0.0425536707599478,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH688082,0.12072570030317831,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH688047,-0.13828884949085357,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH688041,-0.10370700955227602,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH688036,-0.13167415729587076,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH688012,0.0922690444207788,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH688009,0.006947652142163714,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH688008,0.025103740178934124,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH605117,0.018706411446890888,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SH601939,0.007273305233542504,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ000999,0.08482192223652524,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ001965,-0.008308461485539148,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300413,-0.14309903946701186,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300408,0.033686121227661056,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300394,0.08274768514798878,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300347,-0.03830431569845233,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300316,-0.08095019237739706,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300308,-0.028947705818124538,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300418,0.0028992571926374313,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300274,-0.11663170704050084,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300124,-0.0016062363283119044,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300122,-0.07423912806915109,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300059,-0.12971884904562597,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300033,-0.03344694339359708,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300015,-0.07883940882149683,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300014,0.033524463192177945,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300251,-0.042809265981801785,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300433,-0.09623676397037245,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300442,-0.1547934029187926,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300476,-0.18355607178138508,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ301236,-0.208840259443976,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300999,-0.14537837688767494,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300979,-0.05274527118131005,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300896,0.02648842980811146,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300866,-0.09633001915802412,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300832,0.04188472364862002,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
2026-03-10,SZ300803,-0.11052973910583207,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260310_15,92df2fcc690a45b78449f3753112e83d,,,
