,datetime,instrument,score,exp_name,rid,real_label,error,abs_error
121,2026-03-16,SH600809,-0.02605651691555977,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
122,2026-03-16,SH600845,0.16768386960029602,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
123,2026-03-16,SH600875,0.5240210294723511,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
124,2026-03-16,SH600886,0.03209666162729263,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
125,2026-03-16,SH600887,0.09451840072870255,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
126,2026-03-16,SH600893,0.45618167519569397,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
127,2026-03-16,SH600900,0.10130318254232407,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
128,2026-03-16,SH600588,0.04855905473232269,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
129,2026-03-16,SH600918,0.0017275847494602203,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
130,2026-03-16,SH600585,0.07715626806020737,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
131,2026-03-16,SH600570,0.19533196091651917,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
132,2026-03-16,SH600362,-0.08395664393901825,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
133,2026-03-16,SH600372,0.213440403342247,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
134,2026-03-16,SH600377,0.019226092845201492,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
135,2026-03-16,SH600406,-0.02171250432729721,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
136,2026-03-16,SH600415,0.08706017583608627,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
137,2026-03-16,SH600426,-0.3902484178543091,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
138,2026-03-16,SH600436,0.0033208802342414856,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
139,2026-03-16,SH600438,,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
140,2026-03-16,SH600460,0.11880576610565186,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
141,2026-03-16,SH600482,0.2965153455734253,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
142,2026-03-16,SH600489,0.06500713527202606,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
143,2026-03-16,SH600515,0.10973020642995834,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
144,2026-03-16,SH600519,-0.0018080063164234161,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
145,2026-03-16,SH600522,-0.04468120262026787,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
146,2026-03-16,SH600547,-0.058350905776023865,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
147,2026-03-16,SH600584,-0.04713009297847748,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
148,2026-03-16,SH600009,0.09075706452131271,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
149,2026-03-16,SH601916,0.1044543981552124,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
150,2026-03-16,SH601939,-0.025022268295288086,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
151,2026-03-16,SZ002422,0.1877010315656662,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
152,2026-03-16,SZ002459,-0.002319246530532837,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
153,2026-03-16,SZ002460,0.03856569528579712,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
154,2026-03-16,SZ002463,0.049972280859947205,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
155,2026-03-16,SZ002466,-0.04533906280994415,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
156,2026-03-16,SZ002475,0.09987752884626389,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
157,2026-03-16,SZ002415,-0.04711306095123291,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
158,2026-03-16,SZ002493,-0.04943058639764786,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
159,2026-03-16,SZ002600,0.19947437942028046,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
160,2026-03-16,SZ002601,-0.1254894882440567,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
161,2026-03-16,SZ002625,0.011886488646268845,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
162,2026-03-16,SZ002648,-0.10872676968574524,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
163,2026-03-16,SZ002709,-0.10567909479141235,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260316_11,8236e62f26a34dd3a1d76fd7efb48be5,,,
